genero,municipio_de_nacimiento,pais,municipio_direccion,barrio_direccion,estrato,estado_civil,eps,zona,nivel_de_formacion,ocupacion,medio_de_transporte,estado,fecha_de_matricula,jornada,programa,periodo,nivel,edad,periodo_era_mt,anio_periodo,semestre_periodo,estrato_imputado,transporte_imputado,anio_matricula,mes_matricula,desercion
Masculino,Medellín,Colombia,Envigado,La Paz,3,Soltero(a),Cafesalud  EPS,Urbana,Pregrado,Independiente,Moto,Sancionado,2019-01-18 10:00:00,DIURNA,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),2019-1,SEMESTRE 1,24,0,2019,1,0,0,2019.0,1.0,1.0
Femenino,Envigado,Colombia,Envigado,El Dorado,3,Soltero(a),Suramericana,Urbana,Media,Estudiante superior,Transporte público,Graduado,2020-07-23 10:00:00,NOCHE,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),2021-1,SEMESTRE 2,37,0,2021,1,0,0,2020.0,7.0,0.0
Masculino,,Colombia,Medellín,Laureles,5,Soltero(a),,Urbana,,,Transporte público,Inactivo,2014-06-21 10:00:00,DIURNA,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),2015-1,SEMESTRE 2,29,0,2015,1,0,1,2014.0,6.0,1.0
Masculino,Itagui,Colombia,Envigado,El Trianón,3,Unión libre,EPS Sura,Urbana,Pregrado,Empleado,Moto,Sancionado,2021-07-28 10:00:00,NOCHE,16T-TÉCNICO LABORAL EN ELECTRICISTA,2021-2,SEMESTRE 1,40,0,2021,2,0,0,2021.0,7.0,1.0
Femenino,Yarumal,Colombia,Envigado,Las Flores,3,Soltero(a),SISBEN,Urbana,Media,Estudiante superior,Transporte público,Inactivo,2016-05-02 10:00:00,NOCHE,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),2018-2,SEMESTRE 2,30,0,2018,2,0,0,2016.0,5.0,1.0
Masculino,,Colombia,Envigado,La Sebastiana,2,Soltero(a),,Urbana,Media,Estudiante superior,Transporte público,Graduado,2015-07-24 10:00:00,DIURNA,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),2016-2,SEMESTRE 2,25,0,2016,2,0,1,2015.0,7.0,0.0
Femenino,Medellín,Colombia,Envigado,Primavera,2,Soltero(a),EPS Sura,Urbana,Media,Estudiante superior,Transporte público,Aplazamiento Semestre,2018-06-21 10:00:00,NOCHE,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),2018-2,SEMESTRE 1,30,0,2018,2,0,0,2018.0,6.0,1.0
Femenino,Itagui,Colombia,Envigado,San Rafael,2,Soltero(a),EPS Sura,Urbana,Media,Estudiante superior,A pie,Inactivo,2016-06-28 10:00:00,NOCHE,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,2017-1,SEMESTRE 2,32,0,2017,1,0,0,2016.0,6.0,1.0
Masculino,Yarumal,Colombia,Envigado,San José,2,Unión libre,EPS Sura,Urbana,Media,Independiente,Moto,Graduado,2017-11-02 10:00:00,NOCHE,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2018-2,SEMESTRE 2,37,0,2018,2,0,0,2017.0,11.0,0.0
Femenino,Florencia,Colombia,Envigado,El Salado,1,Unión libre,Savia Salud,Urbana,Media,Desempleado,Transporte público,Inactivo,2018-02-13 10:00:00,NOCHE,06T-TÉCNICO LABORAL EN ATENCIÓN Y CUIDADO AL ADULTO MAYOR EN EL DOMICILIO,2020-2,SEMESTRE 1,41,0,2020,2,0,0,2018.0,2.0,1.0
Masculino,Envigado,Colombia,Envigado,San Rafael,2,Soltero(a),EPS Sura,Urbana,,Desempleado,Transporte público,Inactivo,2020-08-19 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2020-2,NOVENO,16,1,2020,2,0,0,2020.0,8.0,0.0
Masculino,Santa Rosa De Cabal,Colombia,Envigado,Uribe Ángel,2,Soltero(a),EPS Sura,Urbana,Media,Empleado,Bicicleta,Graduado,2015-02-03 10:00:00,DIURNA,31T-TÉCNICO LABORAL EN SISTEMAS (Estudiantes Antiguos),2015-2,SEMESTRE 2,36,0,2015,2,0,0,2015.0,2.0,0.0
Femenino,Envigado,Colombia,Envigado,Uribe Ángel,2,Soltero(a),,Urbana,Media,Estudiante básica,A pie,Activo,2022-01-21 10:00:00,NOCHE,30T-TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,2022-1,SEMESTRE 1,17,0,2022,1,0,0,2022.0,1.0,0.0
Masculino,Envigado,Colombia,Envigado,Las Flores,3,Unión libre,EPS Sura,Urbana,Media,Desempleado,Transporte público,Activo,2021-07-31 10:00:00,NOCHE,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,2022-1,SEMESTRE 2,29,0,2022,1,0,0,2021.0,7.0,0.0
Femenino,Girardot (Maracay),Colombia,Envigado,La Sebastiana,2,Soltero(a),SISBEN,Urbana,Pregrado,Desempleado,Transporte público,Graduado,2017-07-18 10:00:00,NOCHE,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),2018-1,SEMESTRE 2,31,0,2018,1,0,0,2017.0,7.0,0.0
Masculino,Medellín,Colombia,Envigado,El Dorado,4,Soltero(a),EPS Sura,Urbana,Media,Estudiante superior,Transporte público,Sancionado,2020-01-09 10:00:00,NOCHE,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),2020-2,SEMESTRE 2,33,0,2020,2,0,0,2020.0,1.0,1.0
Femenino,Puerto Nare,Colombia,Envigado,La Magnolia,3,Soltero(a),EPS Sura,Urbana,Media,Empleado,A pie,Graduado,2019-05-23 10:00:00,NOCHE,06T-TÉCNICO LABORAL EN ATENCIÓN Y CUIDADO AL ADULTO MAYOR EN EL DOMICILIO,2019-2,SEMESTRE 1,31,0,2019,2,0,0,2019.0,5.0,0.0
Femenino,Medellín,Colombia,Envigado,La Pradera,3,Soltero(a),EPS Sura,Urbana,Básica secundaria,Independiente,Transporte público,Cancelado,2017-01-16 10:00:00,NOCHE,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2017-1,SEMESTRE 1,26,0,2017,1,0,0,2017.0,1.0,1.0
Femenino,Medellín,Colombia,Medellín,Santa Elena,2,,,,,,Transporte público,Desertor,2018-02-15 10:00:00,MEDIA TÉCNICA,MEDIA TECNICA TECNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2018-1,DÉCIMO,19,1,2018,1,1,1,2018.0,2.0,1.0
Masculino,Medellín,Colombia,Envigado,Los Naranjos,3,Soltero(a),Nueva Promotora de Salud - Nueva EPS,Urbana,Media,Estudiante superior,A pie,Graduado,2019-01-09 10:00:00,NOCHE,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2019-2,SEMESTRE 2,19,0,2019,2,0,0,2019.0,1.0,0.0
Masculino,Envigado,Colombia,Envigado,San Rafael,1,Soltero(a),Salud Total EPS,Urbana,Básica secundaria,,Transporte público,Graduado,2016-01-15 10:00:00,NOCHE,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,2017-2,SEMESTRE 2,31,0,2017,2,0,1,2016.0,1.0,0.0
Femenino,Medellín,Colombia,Itagui,La Aldea,2,Soltero(a),,Urbana,Básica secundaria,Estudiante básica,Transporte público,Graduado,2018-02-06 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA TECNICO LABORAL AUXILIAR ADMINISTRATIVO CON ENFASIS EN SISTEMAS,2019-1,SEMESTRE 2,20,0,2019,1,0,0,2018.0,2.0,0.0
Femenino,Envigado,Colombia,Envigado,San Rafael,2,Soltero(a),EPS Sura,Urbana,Media,Empleado,Moto,Graduado,2017-05-05 10:00:00,NOCHE,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,2018-2,SEMESTRE 2,49,0,2018,2,0,0,2017.0,5.0,0.0
Femenino,Medellín,Colombia,Medellín,Barrio Obrero,3,Casado(a),EPS Sura,Urbana,Media,Estudiante superior,Transporte público,Graduado,2018-07-13 10:00:00,DIURNA,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),2019-2,SEMESTRE 2,28,0,2019,2,0,0,2018.0,7.0,0.0
Femenino,Medellín,Colombia,Envigado,El Trianón,3,Soltero(a),EPS Sura,Urbana,Media,Empleado,Transporte público,Graduado,2018-01-31 10:00:00,NOCHE,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),2018-2,SEMESTRE 2,33,0,2018,2,0,0,2018.0,1.0,0.0
Masculino,Envigado,Colombia,Envigado,Las Orquídeas,2,,EPS Sura,Rural,Básica secundaria,Estudiante básica,A pie,Graduado,2018-02-02 10:00:00,MEDIA TÉCNICA,MEDIA TECNICA TECNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2018-1,DÉCIMO,18,1,2018,1,0,0,2018.0,2.0,0.0
Femenino,Medellín,Colombia,Itagui,Las Mercedes,3,Soltero(a),EPS Sura,Urbana,Básica secundaria,Estudiante básica,Transporte público,Inactivo,2018-02-07 10:00:00,MEDIA TÉCNICA,MEDIA TECNICA TECNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2017-1,DÉCIMO,22,1,2017,1,0,0,2018.0,2.0,1.0
Femenino,Jericó,Colombia,Envigado,El Trianón,3,,,,,,Transporte público,Activo,2020-09-24 10:00:00,DIURNA,EXTENSION HERRAMIENTAS TICS,2020-2,SEMESTRE 1,56,0,2020,2,1,1,2020.0,9.0,0.0
Femenino,Envigado,Colombia,Envigado,Barrio Mesa,3,Soltero(a),Coomeva EPS,Urbana,Media,Estudiante superior,Transporte público,Inactivo,2016-08-12 10:00:00,DIURNA,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),2016-2,SEMESTRE 1,48,0,2016,2,0,1,2016.0,8.0,1.0
Femenino,Cali,Colombia,Envigado,Las Orquídeas,3,Soltero(a),SISBEN,Urbana,Media,Empleado,Transporte público,Graduado,2016-12-06 10:00:00,NOCHE,04T-TÉCNICO LABORAL AUXILIAR EN SEGURIDAD Y PREVENCIÓN  DE RIESGOS LABORALES (Estudiantes Antiguos),2018-2,SEMESTRE 2,27,0,2018,2,0,0,2016.0,12.0,0.0
Femenino,Envigado,Colombia,Envigado,La Mina,3,Unión libre,EPS Sura,Urbana,,Estudiante básica,Transporte público,Inactivo,2020-07-25 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2020-2,NOVENO,16,1,2020,2,0,0,2020.0,7.0,0.0
Masculino,Itagui,Colombia,Envigado,Las Orquídeas,2,Soltero(a),SISBEN,Urbana,Básica secundaria,,Transporte público,Sancionado,2016-01-22 10:00:00,DIURNA,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),2016-1,SEMESTRE 1,32,0,2016,1,0,1,2016.0,1.0,1.0
Femenino,Envigado,Colombia,Envigado,Barrio Obrero,3,,,,,,Transporte público,Activo,2020-11-02 10:00:00,DIURNA,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,2020-2,SEMESTRE 1,18,0,2020,2,1,1,2020.0,11.0,0.0
Masculino,Envigado,Colombia,Envigado,La Magnolia,3,Soltero(a),EPS Sura,Urbana,Básica secundaria,Estudiante básica,Bicicleta,Inactivo,2020-07-24 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2020-2,NOVENO,16,1,2020,2,0,0,2020.0,7.0,0.0
Femenino,Medellín,Colombia,Medellín,12 De Octubre,1,Unión libre,SISBEN,Urbana,Media,Estudiante superior,Transporte público,Graduado,2015-06-30 10:00:00,DIURNA,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2016-1,SEMESTRE 2,30,0,2016,1,0,1,2015.0,6.0,0.0
Femenino,Envigado,Colombia,Envigado,La Mina,2,,SISBEN,Urbana,,Estudiante básica,A pie,Inactivo,2020-07-25 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2020-2,NOVENO,16,1,2020,2,0,0,2020.0,7.0,0.0
Femenino,Valencia,Colombia,Envigado,San José,2,Soltero(a),,Urbana,Media,Estudiante superior,A pie,Inactivo,2018-05-15 10:00:00,NOCHE,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),2019-1,SEMESTRE 2,23,0,2019,1,0,0,2018.0,5.0,1.0
Femenino,Medellín,Colombia,Envigado,Las Flores,2,Soltero(a),Nueva Promotora de Salud - Nueva EPS,Urbana,Pregrado,Estudiante superior,Transporte público,Graduado,2016-08-12 10:00:00,DIURNA,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),2018-1,SEMESTRE 2,46,0,2018,1,0,0,2016.0,8.0,0.0
Masculino,Medellín,Colombia,Envigado,El Dorado,4,Soltero(a),EPS Sura,Rural,Media,Estudiante superior,Transporte público,Inactivo,2018-07-12 10:00:00,DIURNA,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),2019-1,SEMESTRE 2,21,0,2019,1,0,0,2018.0,7.0,1.0
Masculino,Envigado,Colombia,Envigado,San Rafael,2,Soltero(a),EPS Sura,Urbana,Básica secundaria,Estudiante básica,A pie,Activo,2021-04-07 10:00:00,MEDIA TÉCNICA,MEDIA TECNICA MARKETING DIGITAL,2021-1,DÉCIMO,15,1,2021,1,0,0,2021.0,4.0,0.0
Femenino,Quimbaya,Colombia,Envigado,Zona Centro,2,Separado(a),EPS Sura,Urbana,,Independiente,Moto,Cancelado,2021-02-08 10:00:00,NOCHE,07T-TÉCNICO LABORAL EN ATENCION Y CUIDADO DE PERSONAS MAYORES,2021-1,SEMESTRE 1,54,0,2021,1,0,0,2021.0,2.0,1.0
Masculino,Envigado,Colombia,Envigado,El Salado,2,Soltero(a),,,,,Transporte público,Inactivo,2021-09-25 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2021-2,NOVENO,15,1,2021,2,0,0,2021.0,9.0,0.0
Femenino,,Colombia,Envigado,San Rafael,2,Soltero(a),SISBEN,Urbana,Media,Estudiante superior,Transporte público,Inactivo,2021-08-06 10:00:00,NOCHE,07T-TÉCNICO LABORAL EN ATENCION Y CUIDADO DE PERSONAS MAYORES,2021-2,SEMESTRE 1,31,0,2021,2,0,0,2021.0,8.0,0.0
Masculino,Medellín,Colombia,Itagui,Santa María,3,Soltero(a),EPS Sura,Urbana,Básica secundaria,Estudiante básica,Automóvil,Inactivo,2020-03-09 10:00:00,MEDIA TÉCNICA,MEDIA TECNICA TECNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2020-1,SEMESTRE 1,16,1,2020,1,0,0,2020.0,3.0,1.0
Femenino,Montería,Colombia,Envigado,Barrio Obrero,3,Casado(a),EPS Sura,Urbana,Media,Desempleado,Transporte público,Graduado,2015-07-28 10:00:00,NOCHE,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),2016-1,SEMESTRE 2,51,0,2016,1,0,1,2015.0,7.0,0.0
Masculino,Medellín,Colombia,Envigado,La Mina,2,Soltero(a),SISBEN,Urbana,Media,Estudiante superior,Moto,Graduado,2019-05-02 10:00:00,NOCHE,31T-TÉCNICO LABORAL EN SISTEMAS (Estudiantes Antiguos),2020-1,SEMESTRE 2,34,0,2020,1,0,0,2019.0,5.0,0.0
Femenino,Medellín,Colombia,Envigado,Alcalá,4,Soltero(a),EPS Sura,Urbana,Básica secundaria,Estudiante básica,A pie,Activo,2021-04-07 10:00:00,MEDIA TÉCNICA,MEDIA TECNICA MARKETING DIGITAL,2021-1,DÉCIMO,16,1,2021,1,0,0,2021.0,4.0,0.0
Femenino,Envigado,Colombia,Envigado,El Salado,2,Soltero(a),EPS Sura,Urbana,,Estudiante básica,Transporte público,Activo,2021-08-20 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2021-2,NOVENO,15,1,2021,2,0,0,2021.0,8.0,0.0
Femenino,Itagui,Colombia,Envigado,La Mina,3,Soltero(a),EPS Sura,Urbana,Pregrado,Independiente,Automóvil,Graduado,2017-01-17 10:00:00,NOCHE,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),2018-1,SEMESTRE 2,30,0,2018,1,0,0,2017.0,1.0,0.0
Masculino,Envigado,Colombia,Envigado,,2,Soltero(a),,Urbana,Media,Estudiante superior,Transporte público,Inactivo,2015-07-16 10:00:00,DIURNA,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),2017-1,SEMESTRE 2,23,0,2017,1,0,1,2015.0,7.0,1.0
Masculino,Medellín,Colombia,Envigado,Las Flores,3,Soltero(a),EPS Sura,Urbana,Básica secundaria,Estudiante básica,A pie,Inactivo,2019-11-21 10:00:00,MEDIA TÉCNICA,PROYECTOS FORMATIVOS MEDIA TECNICA,2018-2,ONCE,20,1,2018,2,0,0,2019.0,11.0,1.0
Masculino,Envigado,Colombia,Envigado,El Salado,2,Soltero(a),EPS Sura,Urbana,Básica secundaria,Desempleado,A pie,Activo,2022-02-04 10:00:00,NOCHE,18T-TÉCNICO LABORAL EN GASTRONOMÍA,2022-1,SEMESTRE 1,18,0,2022,1,0,0,2022.0,2.0,0.0
Femenino,Medellín,Colombia,Medellín,Alcalá,3,Soltero(a),EPS Sura,Urbana,,Estudiante superior,Transporte público,Inactivo,2020-07-24 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2020-2,NOVENO,16,1,2020,2,0,0,2020.0,7.0,0.0
Masculino,Medellín,Colombia,Itagui,Asturias,3,Soltero(a),EPS Sura,Urbana,Media,Empleado,Bicicleta,Graduado,2017-01-16 10:00:00,NOCHE,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2017-2,SEMESTRE 2,26,0,2017,2,0,0,2017.0,1.0,0.0
Masculino,Envigado,Colombia,Envigado,Barrio Mesa,3,Soltero(a),EPS Sura,Urbana,Media,Desempleado,Transporte público,Activo,2022-02-09 10:00:00,NOCHE,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2022-1,SEMESTRE 1,22,0,2022,1,0,0,2022.0,2.0,0.0
Femenino,Dabeiba,Colombia,Envigado,Barrio Mesa,3,,,,,,Transporte público,Activo,2020-10-12 10:00:00,DIURNA,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,2020-2,SEMESTRE 1,44,0,2020,2,1,1,2020.0,10.0,0.0
Femenino,Envigado,Colombia,Envigado,San Rafael,2,Soltero(a),EPS Sura,Urbana,,Estudiante básica,Transporte público,Inactivo,2021-08-26 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2021-2,NOVENO,16,1,2021,2,0,0,2021.0,8.0,0.0
Femenino,Medellín,Colombia,Envigado,Alcalá,3,Soltero(a),EPS Sura,Urbana,,Estudiante básica,Transporte público,Inactivo,2020-08-03 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2020-2,NOVENO,16,1,2020,2,0,0,2020.0,8.0,0.0
Masculino,Itagui,Colombia,Envigado,Los Naranjos,3,Soltero(a),Savia Salud,Urbana,Media,Estudiante superior,Transporte público,Graduado,2019-01-09 10:00:00,NOCHE,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,2019-2,SEMESTRE 2,21,0,2019,2,0,0,2019.0,1.0,0.0
Femenino,Caracas,Colombia,Envigado,La Mina,3,Soltero(a),Salud Total EPS,Urbana,,Estudiante básica,Transporte público,Inactivo,2020-07-25 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2020-2,NOVENO,16,1,2020,2,0,0,2020.0,7.0,0.0
Masculino,Itagui,Colombia,Envigado,El Dorado,3,Soltero(a),Coomeva EPS,Urbana,Básica secundaria,Estudiante superior,Transporte público,Inactivo,2017-01-19 10:00:00,DIURNA,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),2017-2,SEMESTRE 2,22,0,2017,2,0,0,2017.0,1.0,1.0
Masculino,Medellín,Colombia,La Estrella,,2,Soltero(a),EPS Sura,Urbana,Media,Estudiante superior,Transporte público,Graduado,2015-12-17 10:00:00,DIURNA,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),2017-2,SEMESTRE 2,26,0,2017,2,0,1,2015.0,12.0,0.0
Masculino,Envigado,Colombia,Envigado,El Dorado,3,Soltero(a),EPS Sura,Urbana,,Estudiante superior,Bicicleta,Inactivo,2021-08-26 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2021-2,NOVENO,15,1,2021,2,0,0,2021.0,8.0,0.0
Masculino,Envigado,Colombia,Envigado,La Magnolia,3,Soltero(a),Suramericana,Urbana,Media,Estudiante superior,Transporte público,Graduado,2019-01-25 10:00:00,DIURNA,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2020-1,SEMESTRE 2,21,0,2020,1,0,0,2019.0,1.0,0.0
Femenino,Medellín,Colombia,Envigado,,3,,,,,,Transporte público,Activo,2017-08-31 10:00:00,NOCHE,CURSO EXTENSION PARRILLA Y MARIDAJE,2017-2,SEMESTRE 1,57,0,2017,2,1,1,2017.0,8.0,0.0
Femenino,Envigado,Colombia,Envigado,San Rafael,2,Soltero(a),EPS Sura,Urbana,Media,Estudiante superior,Transporte público,Graduado,2016-06-23 10:00:00,DIURNA,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),2017-1,SEMESTRE 2,24,0,2017,1,0,1,2016.0,6.0,0.0
Masculino,Medellín,Colombia,Envigado,La Mina,2,Soltero(a),Savia Salud,Urbana,Media,Estudiante superior,Transporte público,Activo,2022-02-07 10:00:00,DIURNA,25T-TÉCNICO LABORAL EN MECANICA DE MOTOCICLETAS,2022-1,SEMESTRE 1,20,0,2022,1,0,0,2022.0,2.0,0.0
Masculino,Guaicaipuro (Los Teques),Colombia,Medellín,Alcalá,3,Soltero(a),EPS Sura,Urbana,,Estudiante básica,Transporte público,Inactivo,2020-07-24 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2020-2,NOVENO,18,1,2020,2,0,0,2020.0,7.0,0.0
Masculino,Envigado,Colombia,Envigado,San Rafael,2,Soltero(a),SISBEN,Urbana,Media,Desempleado,Moto,Graduado,2017-07-13 10:00:00,DIURNA,04T-TÉCNICO LABORAL AUXILIAR EN SEGURIDAD Y PREVENCIÓN  DE RIESGOS LABORALES (Estudiantes Antiguos),2018-1,SEMESTRE 2,22,0,2018,1,0,0,2017.0,7.0,0.0
Femenino,Carepa,Colombia,Envigado,San Rafael,2,Soltero(a),,Urbana,Media,Independiente,A pie,Cancelado,2018-04-20 10:00:00,NOCHE,06T-TÉCNICO LABORAL EN ATENCIÓN Y CUIDADO AL ADULTO MAYOR EN EL DOMICILIO,2018-1,SEMESTRE 1,29,0,2018,1,0,0,2018.0,4.0,1.0
Masculino,Medellín,Colombia,Envigado,La Magnolia,3,Casado(a),Sanitas EPS,Urbana,Media,Independiente,Transporte público,Cancelado,2019-08-01 10:00:00,NOCHE,15T-TÉCNICO LABORAL EN ELECTRICIDAD (Estudiantes Antiguos),2019-2,SEMESTRE 1,56,0,2019,2,0,0,2019.0,8.0,1.0
Masculino,Montería,Colombia,Envigado,El Portal,3,Soltero(a),Salud Total EPS,Urbana,Básica secundaria,Desempleado,A pie,Graduado,2017-12-18 10:00:00,NOCHE,TÉCNICO LABORAL EN ELECTRÓNICA Y ELECTRICIDAD AUTOMOTRIZ,2019-1,SEMESTRE 2,21,0,2019,1,0,0,2017.0,12.0,0.0
Masculino,Barrancabermeja,Colombia,Envigado,Alcalá,3,Soltero(a),E.P.S. Programa Comfenalco Antioquia,Urbana,Media,Estudiante superior,A pie,Graduado,2016-06-09 10:00:00,DIURNA,19T-TÉCNICO LABORAL EN GASTRONOMIA INTERNACIONAL,2017-1,SEMESTRE 2,23,0,2017,1,0,0,2016.0,6.0,0.0
Femenino,,Colombia,Envigado,Alcalá,3,Soltero(a),,Urbana,,,Transporte público,Inactivo,2014-06-21 10:00:00,NOCHE,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),2014-2,SEMESTRE 1,30,0,2014,2,0,1,2014.0,6.0,1.0
Masculino,,Colombia,Itagui,Fátima,2,Soltero(a),,Urbana,,,Transporte público,Graduado,2014-06-21 10:00:00,DIURNA,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),2015-1,SEMESTRE 2,27,0,2015,1,0,1,2014.0,6.0,0.0
Femenino,Medellín,Colombia,Envigado,San José,2,,,,,,Transporte público,Activo,2020-10-26 10:00:00,DIURNA,EXTENSIÓN WORD AVANZADO VIRTUAL,2020-2,SEMESTRE 1,29,0,2020,2,1,1,2020.0,10.0,0.0
Masculino,Medellín,Colombia,Envigado,La Paz,3,Unión libre,EPS Sura,Urbana,Media,Empleado,Transporte público,Graduado,2018-05-03 10:00:00,NOCHE,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),2019-1,SEMESTRE 2,33,0,2019,1,0,0,2018.0,5.0,0.0
Masculino,Bello,Colombia,Medellín,,3,,Salud Total EPS,Urbana,,Estudiante básica,A pie,Inactivo,2020-07-23 10:00:00,MEDIA TÉCNICA,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,2020-2,NOVENO,17,1,2020,2,0,0,2020.0,7.0,0.0
Masculino,,Colombia,Medellín,Aranjuez,3,Soltero(a),EPS Sura,Urbana,Media,Empleado,Transporte público,Inactivo,2015-07-03 10:00:00,DIURNA,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),2015-2,SEMESTRE 1,28,0,2015,2,0,1,2015.0,7.0,1.0
Femenino,Medellín,Colombia,Envigado,El Salado,2,Soltero(a),EPS Sura,Urbana - rural,Básica primaria,Estudiante básica,Transporte público,Graduado,2018-02-07 10:00:00,MEDIA TÉCNICA,MEDIA TECNICA TECNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,2017-1,DÉCIMO,20,1,2017,1,0,0,2018.0,2.0,0.0
Masculino,,Colombia,Sabaneta,Calle Larga,3,Soltero(a),,Urbana,,,Transporte público,Activo,2014-06-21 10:00:00,NOCHE,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),2015-1,SEMESTRE 2,28,0,2015,1,0,1,2014.0,6.0,0.0
